pago_id,metodo_pago,total,descuento,copago,fecha_pago,estado_pago
6037,Tarjeta,1011.67,136.66,50.76,2025-02-17,Pagado
6038,Seguro,54.41,207.35,13.48,2024-07-29,Pagado
6039,Tarjeta,967.93,24.97,69.46,2023-09-07,Pagado
6040,Tarjeta,1126.48,29.13,35.55,2024-05-23,Anulado
6041,Tarjeta,129.41,54.09,24.89,2023-08-10,Pendiente
6042,Seguro,171.65,213.14,64.29,2023-11-02,Pagado
6043,Efectivo,697.01,292.38,15.1,2023-12-06,Pendiente
6044,Efectivo,1034.85,114.41,84.27,2024-02-13,Pendiente
6045,Efectivo,1328.34,168.68,86.35,2023-11-12,Anulado
6046,Seguro,1175.03,293.27,85.09,2024-06-15,Pagado
6047,Transferencia,52.39,71.81,2.7,2024-01-11,Anulado
6048,Tarjeta,1004.52,201.48,99.94,2024-08-29,Pendiente
6049,Seguro,363.71,123.6,77.45,2024-08-11,Pendiente
6050,Tarjeta,1337.58,62.03,81.62,2023-10-12,Anulado
6051,Transferencia,113.86,117.31,40.44,2025-01-24,Pendiente
6052,Seguro,62.45,214.8,35.42,2025-01-25,Anulado
6053,Efectivo,990.48,101.93,92.15,2024-11-27,Anulado
6054,Efectivo,845.18,12.92,62.57,2024-08-08,Pagado
6055,Transferencia,119.54,212.91,76.16,2023-05-21,Pagado
6056,Transferencia,1476.13,289.01,89.11,2024-10-17,Pendiente
6057,Transferencia,1209.98,175.51,74.88,2024-07-18,Pagado
6058,Tarjeta,428.81,125.33,39.24,2024-03-02,Pendiente
6059,Efectivo,1063.79,178.87,75.16,2023-11-15,Anulado
6060,Efectivo,688.32,27.66,11.77,2024-01-21,Anulado
6061,Efectivo,1125.86,270.03,61.13,2024-05-09,Anulado
6062,Tarjeta,648.93,156.56,60.99,2024-09-05,Pagado
6063,Tarjeta,1264.5,28.1,44.24,2024-03-13,Anulado
6064,Efectivo,1462.42,230.05,43.55,2023-11-15,Pendiente
6065,Transferencia,83.77,207.93,66.79,2025-03-16,Pagado
6066,Transferencia,323.0,148.11,64.17,2023-11-07,Pagado
6067,Efectivo,531.99,133.73,64.46,2023-05-13,Anulado
6068,Tarjeta,1345.04,186.24,5.24,2023-12-03,Anulado
6069,Tarjeta,1243.7,118.1,90.72,2024-02-29,Anulado
6070,Efectivo,358.72,148.71,55.52,2024-12-02,Pendiente
6071,Transferencia,1329.61,141.59,36.72,2024-01-16,Pagado
6072,Transferencia,1416.62,266.58,24.83,2024-12-25,Anulado
6073,Seguro,462.46,179.54,13.66,2023-06-26,Pagado
6074,Efectivo,297.63,137.46,4.48,2023-10-11,Anulado
6075,Efectivo,350.86,161.93,85.62,2025-04-17,Pagado
6076,Efectivo,411.16,42.99,86.54,2024-10-08,Anulado
6077,Tarjeta,1278.26,77.12,9.68,2023-05-25,Pendiente
6078,Efectivo,916.05,184.36,57.68,2023-10-11,Pendiente
6079,Seguro,1071.23,160.43,79.68,2024-04-22,Pagado
6080,Seguro,627.95,168.75,49.87,2023-08-06,Pendiente
6081,Transferencia,503.02,268.74,4.8,2024-08-06,Pagado
6082,Transferencia,1130.04,211.83,88.69,2024-04-17,Anulado
6083,Efectivo,679.55,194.06,12.51,2024-03-08,Pagado
6084,Seguro,1050.24,264.46,13.22,2025-01-10,Pagado
6085,Efectivo,543.69,234.16,79.16,2024-04-13,Pagado
6086,Tarjeta,1100.05,5.8,84.93,2024-02-08,Anulado
6087,Transferencia,1284.57,123.68,72.1,2024-06-27,Anulado
6088,Tarjeta,1359.11,212.19,58.78,2024-01-25,Pendiente
6089,Seguro,1359.68,262.06,62.48,2024-10-15,Pagado
6090,Tarjeta,1019.58,134.94,27.44,2023-12-22,Pagado
6091,Efectivo,821.75,52.87,54.11,2025-04-02,Anulado
6092,Seguro,645.4,235.47,30.37,2024-04-15,Pendiente
6093,Tarjeta,1111.28,254.17,66.96,2024-03-21,Pendiente
6094,Tarjeta,597.73,193.23,3.7,2023-06-15,Pagado
6095,Transferencia,685.62,66.82,73.82,2024-03-08,Anulado
6096,Transferencia,692.04,226.13,10.47,2024-04-07,Anulado
6097,Tarjeta,998.19,53.92,57.24,2024-08-21,Pagado
6098,Tarjeta,463.99,178.09,64.23,2024-03-29,Anulado
6099,Transferencia,277.75,60.8,39.95,2024-08-23,Anulado
6100,Efectivo,510.15,236.85,89.75,2024-01-16,Pagado
6101,Efectivo,1145.47,127.95,40.32,2024-07-22,Pagado
6102,Seguro,114.13,5.92,94.54,2024-06-25,Pendiente
6103,Transferencia,783.23,186.5,50.2,2024-08-17,Pagado
6104,Transferencia,237.68,110.86,42.15,2024-12-30,Anulado
6105,Tarjeta,1145.42,65.56,81.8,2023-11-17,Pendiente
6106,Efectivo,960.53,90.16,29.46,2023-09-15,Pendiente
6107,Efectivo,1049.66,264.38,55.05,2024-12-06,Pagado
6108,Tarjeta,1132.43,113.1,94.85,2025-04-13,Pendiente
6109,Efectivo,808.6,299.69,29.42,2023-08-14,Anulado
6110,Seguro,1494.83,41.23,71.11,2024-03-31,Pendiente
6111,Tarjeta,315.8,166.77,89.22,2023-10-07,Pagado
6112,Transferencia,1011.06,60.42,47.94,2023-10-06,Pendiente
6113,Efectivo,946.05,238.78,70.55,2023-07-26,Anulado
6114,Seguro,798.76,283.14,7.57,2024-10-31,Pagado
6115,Tarjeta,1372.44,71.62,99.62,2023-09-12,Pendiente
6116,Efectivo,310.06,158.34,60.29,2023-07-04,Anulado
6117,Transferencia,553.24,226.07,50.8,2024-08-23,Pagado
6118,Seguro,862.1,32.42,65.06,2023-07-29,Anulado
6119,Transferencia,259.82,105.02,45.79,2025-02-26,Pendiente
6120,Tarjeta,813.22,39.86,82.08,2024-04-24,Anulado
6121,Transferencia,1247.8,17.87,71.1,2025-01-29,Pagado
6122,Seguro,787.13,134.17,86.72,2024-11-25,Pendiente
6123,Efectivo,100.12,96.26,97.18,2023-06-02,Pendiente
6124,Seguro,1203.37,255.09,63.23,2023-09-28,Pendiente
6125,Efectivo,995.85,117.74,45.23,2023-12-28,Pagado
6126,Seguro,148.55,54.23,25.32,2025-01-21,Pendiente
6127,Efectivo,1492.88,229.34,9.32,2024-03-22,Pendiente
6128,Tarjeta,267.26,94.8,41.57,2023-06-09,Pagado
6129,Transferencia,787.04,230.8,79.54,2024-12-08,Pagado
6130,Transferencia,996.25,124.97,54.57,2024-03-17,Pagado
6131,Seguro,814.87,208.62,68.12,2024-01-27,Anulado
6132,Seguro,737.41,18.05,38.68,2024-12-24,Pendiente
6133,Seguro,92.75,147.78,25.49,2023-10-27,Pagado
6134,Seguro,494.53,269.45,6.02,2024-02-05,Anulado
6135,Tarjeta,524.74,202.98,79.01,2023-07-07,Anulado
6136,Transferencia,1394.47,196.43,42.66,2024-04-10,Pagado
6137,Seguro,804.41,187.76,96.42,2025-01-03,Pendiente
6138,Seguro,743.88,98.55,0.01,2024-10-28,Pagado
6139,Transferencia,1411.4,141.33,12.14,2024-02-11,Pendiente
6140,Efectivo,1334.62,135.51,65.87,2024-12-08,Pagado
6141,Tarjeta,820.97,234.55,41.82,2024-10-12,Pendiente
6142,Seguro,1447.96,54.25,22.28,2024-09-01,Anulado
6143,Seguro,744.08,116.55,45.43,2024-06-09,Pendiente
6144,Transferencia,1027.6,77.54,23.44,2024-07-26,Pendiente
6145,Tarjeta,927.33,108.37,35.8,2023-12-16,Pagado
6146,Seguro,1002.22,188.51,16.95,2024-07-02,Anulado
6147,Efectivo,1291.26,78.6,3.36,2024-07-24,Pendiente
6148,Transferencia,767.57,119.32,50.43,2024-05-25,Anulado
6149,Tarjeta,934.98,293.53,70.79,2023-07-17,Pagado
6150,Efectivo,1420.06,218.57,46.85,2024-12-14,Anulado
6151,Tarjeta,1260.49,18.73,85.76,2024-06-22,Anulado
6152,Transferencia,1361.82,44.02,87.06,2024-11-16,Pendiente
6153,Efectivo,1284.37,105.96,68.96,2024-03-09,Pagado
6154,Transferencia,994.59,194.58,26.65,2023-09-01,Pagado
6155,Tarjeta,1243.31,185.96,66.23,2024-08-29,Anulado
6156,Tarjeta,846.22,93.22,87.28,2024-09-14,Pagado
6157,Transferencia,138.0,184.59,99.55,2023-12-09,Pendiente
6158,Efectivo,487.24,127.29,52.52,2024-03-09,Anulado
6159,Efectivo,831.93,135.41,19.94,2024-04-07,Pendiente
6160,Tarjeta,757.08,92.2,80.52,2024-12-15,Pagado
6161,Efectivo,558.88,164.96,19.35,2025-03-27,Anulado
6162,Efectivo,545.0,121.99,83.89,2024-09-01,Pendiente
6163,Tarjeta,144.22,146.64,37.81,2025-03-13,Pendiente
6164,Efectivo,390.09,158.26,49.52,2023-09-07,Pagado
6165,Transferencia,79.08,191.94,21.55,2024-07-13,Pagado
6166,Efectivo,626.81,124.62,77.48,2025-02-24,Pagado
6167,Seguro,295.94,224.02,66.1,2025-01-22,Anulado
6168,Seguro,745.3,276.76,17.23,2025-04-20,Anulado
6169,Efectivo,778.2,54.05,46.44,2023-07-18,Anulado
6170,Tarjeta,232.64,148.21,65.23,2023-09-04,Anulado
6171,Seguro,687.94,296.07,45.58,2024-05-10,Pendiente
6172,Seguro,183.4,80.3,66.56,2024-08-13,Pendiente
6173,Seguro,934.04,100.19,53.68,2023-05-13,Anulado
6174,Tarjeta,328.81,94.63,15.13,2024-03-24,Anulado
6175,Efectivo,1472.57,7.77,62.02,2023-10-30,Pendiente
6176,Efectivo,372.92,132.44,25.11,2024-04-18,Pendiente
6177,Tarjeta,1493.66,143.5,87.2,2023-12-03,Pagado
6178,Efectivo,551.5,94.41,99.19,2025-04-23,Pagado
6179,Efectivo,858.19,248.0,33.32,2025-05-08,Pendiente
6180,Efectivo,1184.17,290.38,45.09,2024-07-15,Pagado
6181,Seguro,711.51,195.95,97.51,2024-09-17,Anulado
6182,Tarjeta,1248.73,35.09,9.72,2024-11-13,Pendiente
6183,Transferencia,503.44,166.06,19.32,2023-07-29,Pendiente
6184,Tarjeta,555.73,296.32,85.52,2024-06-05,Pendiente
6185,Tarjeta,402.46,275.48,74.73,2024-11-26,Pagado
6186,Efectivo,97.94,48.15,94.79,2024-06-18,Anulado
6187,Seguro,704.17,230.78,59.58,2024-01-24,Pendiente
6188,Transferencia,1281.16,228.89,75.66,2023-12-08,Pendiente
6189,Efectivo,387.09,210.86,48.01,2024-09-28,Pendiente
6190,Seguro,822.65,217.67,36.97,2023-05-13,Pagado
6191,Tarjeta,109.61,269.69,80.16,2024-11-08,Pagado
6192,Transferencia,494.59,116.51,91.44,2024-02-12,Pagado
6193,Seguro,1318.45,184.82,51.56,2024-12-10,Pagado
6194,Seguro,775.8,70.58,63.27,2024-07-18,Pendiente
6195,Transferencia,1093.07,269.33,50.78,2023-10-25,Pagado
6196,Efectivo,1009.46,279.26,19.4,2024-10-06,Pagado
6197,Seguro,1296.18,228.41,56.45,2025-04-01,Anulado
6198,Efectivo,596.66,212.91,2.3,2024-06-28,Pagado
6199,Transferencia,262.89,182.95,14.01,2025-05-01,Pagado
6200,Efectivo,940.6,52.48,44.69,2024-12-13,Pagado
6201,Transferencia,122.69,180.62,48.33,2024-08-02,Pagado
6202,Efectivo,884.98,221.36,50.26,2023-08-25,Pagado
6203,Efectivo,186.88,279.32,21.55,2023-06-29,Pagado
6204,Tarjeta,901.91,246.19,59.58,2023-06-22,Pagado
6205,Efectivo,585.17,0.77,66.65,2024-10-13,Anulado
6206,Transferencia,951.43,282.07,49.01,2024-11-12,Pendiente
6207,Efectivo,680.14,296.28,6.09,2025-04-25,Anulado
6208,Seguro,793.64,285.01,3.81,2024-10-04,Anulado
6209,Efectivo,58.89,291.73,68.22,2023-11-23,Anulado
6210,Transferencia,1311.75,156.24,7.92,2023-10-19,Anulado
6211,Tarjeta,221.83,260.75,27.42,2024-03-29,Pagado
6212,Seguro,51.41,107.32,26.2,2024-01-03,Pagado
6213,Efectivo,1116.28,32.32,91.0,2024-12-06,Pendiente
6214,Transferencia,882.76,185.83,73.91,2023-11-23,Anulado
6215,Tarjeta,887.99,227.57,47.4,2023-08-07,Anulado
6216,Efectivo,914.66,252.74,99.29,2024-01-13,Anulado
6217,Efectivo,923.29,19.94,37.93,2025-01-25,Pagado
6218,Seguro,982.99,95.1,69.94,2023-06-14,Pagado
6219,Efectivo,1367.71,248.01,97.83,2023-07-12,Pendiente
6220,Tarjeta,1189.96,7.52,57.0,2024-11-08,Pagado
6221,Efectivo,659.79,155.95,10.74,2023-11-14,Pagado
6222,Transferencia,1346.08,247.26,21.67,2024-11-18,Anulado
6223,Seguro,76.16,115.5,21.02,2025-02-24,Pendiente
6224,Transferencia,965.92,294.91,65.52,2025-05-06,Anulado
6225,Seguro,350.98,17.65,85.03,2024-06-15,Pendiente
6226,Efectivo,1421.59,111.48,33.48,2024-10-06,Anulado
6227,Efectivo,570.28,53.72,77.11,2024-06-16,Pendiente
6228,Tarjeta,1394.25,203.15,99.76,2024-03-06,Anulado
6229,Efectivo,1303.02,90.13,59.59,2023-11-25,Pagado
6230,Transferencia,647.11,165.41,70.1,2024-09-22,Pendiente
6231,Transferencia,1473.29,29.18,40.45,2023-07-20,Anulado
6232,Tarjeta,286.33,84.84,84.34,2024-10-02,Anulado
6233,Seguro,1147.24,201.67,78.17,2024-03-21,Pagado
6234,Efectivo,1371.91,169.72,36.96,2024-02-23,Anulado
6235,Efectivo,958.81,70.33,64.39,2024-03-16,Anulado
6236,Efectivo,1055.74,244.3,40.04,2024-08-31,Pendiente
6237,Efectivo,955.48,203.43,36.03,2024-02-02,Pagado
6238,Transferencia,1030.85,255.15,37.87,2024-10-02,Anulado
6239,Efectivo,428.68,298.65,60.61,2025-01-16,Pagado
6240,Efectivo,97.43,237.87,67.69,2025-02-18,Anulado
6241,Tarjeta,523.52,273.49,53.98,2024-05-22,Anulado
6242,Transferencia,751.9,237.23,60.87,2025-03-03,Anulado
6243,Efectivo,328.01,7.11,45.22,2025-03-11,Pagado
6244,Efectivo,272.44,110.47,55.18,2024-01-20,Anulado
6245,Seguro,871.96,206.33,51.94,2025-02-17,Pagado
6246,Efectivo,712.52,156.15,94.74,2024-04-13,Pagado
6247,Tarjeta,421.7,6.73,59.25,2024-11-05,Anulado
6248,Efectivo,1390.09,4.28,5.73,2023-11-14,Pagado
6249,Efectivo,401.99,253.35,38.63,2024-08-04,Pendiente
6250,Efectivo,53.42,290.5,51.47,2023-05-12,Pendiente
6251,Transferencia,1105.83,32.75,85.03,2024-08-01,Anulado
6252,Tarjeta,1038.93,199.63,50.63,2025-03-22,Pagado
6253,Efectivo,1318.3,174.8,67.84,2023-06-23,Pagado
6254,Transferencia,523.9,74.7,57.22,2024-01-25,Pagado
6255,Transferencia,1270.71,129.41,27.16,2024-08-11,Pagado
6256,Tarjeta,1011.59,214.95,69.24,2024-08-04,Anulado
6257,Seguro,138.81,273.42,5.86,2025-01-26,Pagado
6258,Tarjeta,225.68,43.69,25.57,2024-05-28,Pendiente
6259,Seguro,208.91,28.87,85.1,2024-06-01,Anulado
6260,Tarjeta,278.45,225.04,3.78,2024-12-25,Pendiente
6261,Transferencia,1395.71,40.66,67.68,2023-08-07,Pagado
6262,Tarjeta,229.0,245.34,41.29,2023-07-01,Anulado
6263,Transferencia,798.58,275.06,84.53,2024-03-06,Pagado
6264,Efectivo,161.67,49.41,20.7,2024-02-21,Anulado
6265,Efectivo,227.72,136.43,82.56,2025-01-02,Pendiente
6266,Transferencia,957.19,117.06,46.47,2024-03-04,Pagado
6267,Tarjeta,371.03,218.09,79.88,2024-04-24,Pagado
6268,Seguro,782.16,29.83,24.08,2024-10-08,Pendiente
6269,Seguro,1341.85,52.56,50.53,2023-06-13,Anulado
6270,Seguro,432.57,180.83,5.58,2024-07-20,Pagado
6271,Efectivo,546.97,184.12,0.74,2024-06-11,Anulado
6272,Transferencia,284.63,192.32,43.6,2024-09-12,Pagado
6273,Seguro,270.99,285.79,49.18,2024-03-14,Pagado
6274,Efectivo,1065.21,147.14,46.69,2024-06-09,Pagado
6275,Efectivo,1257.38,111.8,7.96,2023-10-04,Pendiente
6276,Seguro,1362.5,171.77,74.77,2024-10-03,Anulado
6277,Efectivo,591.03,100.85,55.18,2024-04-11,Anulado
6278,Transferencia,1091.37,237.02,16.75,2025-02-13,Pendiente
6279,Transferencia,407.89,95.23,13.77,2025-04-16,Pendiente
6280,Tarjeta,235.91,91.65,26.45,2023-07-31,Anulado
6281,Seguro,1392.97,201.0,56.65,2024-03-16,Pagado
6282,Tarjeta,82.62,46.47,7.61,2024-07-21,Pendiente
6283,Tarjeta,606.74,232.48,65.38,2023-08-11,Pagado
6284,Transferencia,261.13,93.71,33.56,2024-07-26,Pendiente
6285,Efectivo,1481.93,73.27,29.1,2025-03-10,Pendiente
6286,Tarjeta,1096.42,68.14,21.87,2024-04-14,Pagado
6287,Transferencia,1282.29,65.88,1.52,2024-10-21,Pagado
6288,Tarjeta,145.57,127.29,83.28,2025-02-23,Pagado
6289,Efectivo,458.89,139.49,47.81,2023-09-22,Anulado
6290,Efectivo,1448.56,111.39,66.38,2024-02-15,Anulado
6291,Tarjeta,1121.53,267.47,96.58,2025-03-09,Pagado
6292,Tarjeta,669.76,222.15,56.34,2023-12-29,Pendiente
6293,Seguro,938.23,220.81,51.81,2024-01-29,Pendiente
6294,Tarjeta,559.73,201.56,43.6,2023-08-06,Pendiente
6295,Efectivo,142.28,104.3,85.4,2024-04-03,Anulado
6296,Seguro,1190.08,185.44,38.03,2025-05-04,Pagado
6297,Seguro,1074.49,57.0,56.47,2023-06-07,Anulado
6298,Efectivo,1421.08,132.87,91.07,2024-09-16,Anulado
6299,Transferencia,773.7,14.32,94.88,2025-01-12,Pendiente
6300,Tarjeta,235.8,28.55,14.4,2023-08-31,Pendiente
6301,Efectivo,1111.72,42.72,95.62,2023-05-30,Pendiente
6302,Tarjeta,391.43,215.32,13.83,2024-09-04,Anulado
6303,Efectivo,1221.89,69.69,11.17,2023-07-11,Pagado
6304,Seguro,1478.02,221.59,62.15,2023-06-05,Anulado
6305,Seguro,495.73,92.22,87.76,2025-01-19,Anulado
6306,Seguro,107.52,34.34,60.36,2023-05-31,Anulado
6307,Transferencia,1351.4,237.54,11.77,2024-10-28,Pendiente
6308,Seguro,236.16,174.87,91.35,2023-11-07,Pendiente
6309,Efectivo,516.85,110.68,92.23,2023-11-20,Pendiente
6310,Efectivo,313.56,90.43,21.02,2023-10-14,Pagado
6311,Transferencia,541.43,152.84,72.13,2024-09-07,Pendiente
6312,Seguro,1124.11,255.2,44.6,2024-05-07,Pendiente
6313,Seguro,988.08,149.06,86.43,2023-12-17,Anulado
6314,Efectivo,567.62,208.11,62.71,2023-05-22,Pagado
6315,Seguro,816.5,189.64,27.91,2024-04-19,Pagado
6316,Tarjeta,1113.28,247.59,77.39,2023-12-06,Anulado
6317,Transferencia,296.48,92.05,23.11,2023-09-22,Anulado
6318,Tarjeta,638.72,128.33,5.22,2023-11-19,Pendiente
6319,Seguro,1189.43,220.39,11.67,2024-12-21,Anulado
6320,Efectivo,640.32,157.82,73.98,2024-01-03,Anulado
6321,Seguro,984.69,88.75,44.54,2025-02-24,Pendiente
6322,Seguro,685.32,155.36,29.17,2023-09-14,Anulado
6323,Tarjeta,721.08,70.52,98.77,2024-02-14,Anulado
6324,Efectivo,978.85,248.86,90.36,2025-03-14,Pagado
6325,Transferencia,652.32,98.13,28.49,2023-07-07,Pagado
6326,Transferencia,452.06,230.24,63.29,2023-06-07,Pendiente
6327,Seguro,915.9,191.03,2.99,2025-01-10,Pendiente
6328,Efectivo,740.47,132.59,5.53,2024-03-20,Pendiente
6329,Transferencia,539.22,63.14,99.1,2023-09-04,Pagado
6330,Seguro,333.97,232.87,26.22,2024-02-05,Pagado
6331,Seguro,299.53,105.43,17.54,2023-07-28,Anulado
6332,Tarjeta,883.31,166.27,38.19,2023-06-29,Anulado
6333,Tarjeta,424.58,110.02,34.19,2024-03-08,Anulado
6334,Tarjeta,523.45,251.45,49.81,2025-01-26,Pendiente
6335,Transferencia,675.05,46.8,65.01,2023-07-28,Pendiente
6336,Tarjeta,1150.98,224.66,21.6,2024-12-09,Pendiente
6337,Tarjeta,782.66,40.57,15.39,2023-09-16,Pagado
6338,Tarjeta,124.37,21.85,41.84,2024-04-26,Anulado
6339,Seguro,110.85,48.58,34.05,2024-10-12,Anulado
6340,Efectivo,1433.25,262.84,10.69,2023-09-06,Pendiente
6341,Seguro,658.09,186.87,45.14,2024-09-12,Pagado
6342,Seguro,296.85,10.06,57.36,2023-07-24,Pagado
6343,Efectivo,1115.4,102.74,72.07,2023-07-25,Anulado
6344,Tarjeta,1194.37,17.76,73.25,2024-07-28,Pendiente
6345,Transferencia,110.43,268.08,38.83,2024-05-31,Anulado
6346,Efectivo,1025.89,230.42,33.58,2024-07-04,Anulado
6347,Transferencia,445.17,105.37,21.74,2025-04-19,Pendiente
6348,Transferencia,154.68,271.64,2.73,2024-07-17,Pagado
6349,Tarjeta,98.12,170.92,49.17,2024-04-19,Anulado
6350,Efectivo,481.34,284.29,41.19,2025-04-06,Pagado
6351,Tarjeta,190.06,108.77,69.65,2024-06-09,Pendiente
6352,Transferencia,230.68,112.89,59.02,2023-09-07,Pagado
6353,Seguro,89.82,156.9,35.36,2023-10-24,Pagado
6354,Transferencia,1034.18,63.54,89.88,2023-08-12,Pagado
6355,Efectivo,768.13,14.0,28.68,2024-06-14,Pagado
6356,Efectivo,1401.07,137.22,16.6,2023-05-22,Anulado
6357,Seguro,418.01,279.35,59.75,2023-05-22,Pendiente
6358,Tarjeta,1114.11,145.99,29.31,2023-06-01,Anulado
6359,Seguro,97.82,145.84,39.19,2024-01-24,Anulado
6360,Seguro,1018.14,158.94,95.54,2025-04-22,Anulado
6361,Efectivo,221.22,19.12,20.66,2024-11-05,Anulado
6362,Transferencia,299.58,280.28,15.04,2024-07-22,Pagado
6363,Tarjeta,577.96,289.52,14.79,2024-08-28,Pendiente
6364,Seguro,536.37,80.93,79.57,2024-11-02,Pagado
6365,Seguro,996.83,188.75,26.39,2024-07-04,Anulado
6366,Seguro,845.89,122.93,27.87,2023-07-22,Pagado
6367,Tarjeta,656.28,118.8,74.36,2024-05-15,Pendiente
6368,Transferencia,238.21,175.66,19.64,2023-10-18,Anulado
6369,Seguro,130.75,36.23,88.39,2023-06-09,Anulado
6370,Seguro,162.23,115.66,82.93,2024-09-30,Pagado
6371,Transferencia,736.69,114.02,5.05,2023-08-16,Anulado
6372,Seguro,1009.89,194.55,98.77,2023-09-24,Pendiente
6373,Transferencia,169.69,224.47,75.76,2024-11-05,Pendiente
6374,Tarjeta,759.46,260.06,16.7,2025-03-23,Anulado
6375,Seguro,714.68,263.62,33.01,2023-11-12,Pagado
6376,Transferencia,649.65,248.09,16.84,2024-03-31,Pendiente
6377,Tarjeta,1471.52,82.27,66.75,2024-04-04,Pendiente
6378,Seguro,63.93,161.19,89.72,2023-08-09,Pendiente
6379,Efectivo,173.29,177.95,91.14,2024-01-19,Pendiente
6380,Seguro,1111.47,52.78,18.61,2024-09-30,Pendiente
6381,Seguro,927.54,228.15,7.69,2023-07-03,Pendiente
6382,Transferencia,215.38,104.29,71.14,2024-09-15,Anulado
6383,Seguro,308.89,290.26,7.72,2024-08-26,Anulado
6384,Transferencia,1418.99,228.83,13.07,2024-04-16,Anulado
6385,Tarjeta,1389.88,74.03,25.72,2023-08-01,Anulado
6386,Seguro,529.01,258.32,96.66,2023-10-30,Pendiente
6387,Efectivo,760.44,112.31,48.46,2023-06-13,Pagado
6388,Transferencia,1301.1,278.73,84.07,2023-12-05,Anulado
6389,Tarjeta,682.2,4.22,58.53,2024-03-12,Pagado
6390,Tarjeta,1495.77,84.79,51.38,2024-12-12,Anulado
6391,Tarjeta,734.26,65.44,85.03,2024-02-08,Pagado
6392,Transferencia,1258.15,172.89,85.19,2023-12-09,Pendiente
6393,Seguro,604.69,155.3,54.21,2023-12-12,Pagado
6394,Seguro,903.82,125.12,23.86,2024-08-13,Pagado
6395,Efectivo,320.3,42.94,99.88,2023-10-12,Pagado
6396,Tarjeta,1053.29,197.7,1.58,2023-08-02,Pendiente
6397,Efectivo,947.25,168.09,23.49,2024-09-20,Pagado
6398,Seguro,1212.5,79.46,68.22,2023-07-12,Pagado
6399,Seguro,468.59,247.21,49.88,2024-11-25,Anulado
6400,Tarjeta,889.24,189.26,68.52,2025-03-11,Anulado
6401,Transferencia,1317.35,98.32,15.78,2023-11-05,Pendiente
6402,Tarjeta,935.58,218.68,76.09,2024-08-26,Pendiente
6403,Tarjeta,254.9,92.81,67.9,2023-12-23,Pagado
6404,Efectivo,1183.87,185.12,34.56,2025-04-19,Anulado
6405,Efectivo,964.41,200.12,92.02,2024-09-05,Anulado
6406,Efectivo,904.81,151.85,75.12,2024-08-31,Anulado
6407,Efectivo,431.02,187.49,23.11,2024-11-11,Anulado
6408,Tarjeta,684.51,298.58,77.77,2024-08-11,Pendiente
6409,Tarjeta,319.23,107.82,25.9,2025-01-05,Pendiente
6410,Seguro,387.23,40.16,70.37,2024-07-20,Anulado
6411,Seguro,310.2,268.7,10.19,2024-06-03,Pendiente
6412,Transferencia,395.26,96.03,77.71,2024-01-23,Pendiente
6413,Tarjeta,1177.11,55.77,93.23,2024-02-08,Pendiente
6414,Transferencia,574.16,25.6,66.51,2025-01-25,Pendiente
6415,Efectivo,662.02,163.99,17.35,2024-10-09,Pendiente
6416,Transferencia,1324.18,67.42,58.11,2024-03-07,Pendiente
6417,Efectivo,1426.55,285.11,82.79,2024-03-18,Pendiente
6418,Tarjeta,980.04,121.83,74.39,2025-03-28,Pendiente
6419,Efectivo,1465.44,28.05,8.57,2023-06-06,Pagado
6420,Efectivo,707.54,57.99,57.34,2025-03-29,Anulado
6421,Efectivo,829.14,292.01,32.96,2024-10-11,Pendiente
6422,Efectivo,1174.16,281.18,43.26,2023-12-05,Anulado
6423,Transferencia,1495.5,236.33,96.99,2024-08-28,Pendiente
6424,Seguro,990.77,108.2,62.01,2023-08-10,Anulado
6425,Efectivo,1415.24,179.08,99.82,2024-06-23,Pendiente
6426,Seguro,638.66,222.19,13.79,2023-06-10,Pendiente
6427,Transferencia,1475.99,171.63,57.34,2023-10-10,Pendiente
6428,Efectivo,1278.94,70.35,66.66,2024-04-21,Anulado
6429,Transferencia,335.8,203.96,97.38,2024-02-05,Pendiente
6430,Efectivo,1284.77,46.6,19.75,2024-08-25,Pendiente
6431,Seguro,730.59,81.47,90.07,2023-06-15,Pagado
6432,Tarjeta,260.43,257.35,67.97,2024-10-25,Pagado
6433,Efectivo,1224.62,238.19,84.14,2024-11-30,Pagado
6434,Efectivo,1018.82,262.16,68.25,2024-11-09,Pagado
6435,Tarjeta,423.19,61.2,45.37,2023-10-08,Pagado
6436,Efectivo,1009.37,177.28,36.54,2023-10-25,Pagado
6437,Transferencia,71.38,220.66,23.52,2024-08-30,Pendiente
6438,Efectivo,85.37,94.22,73.6,2023-06-18,Pendiente
6439,Efectivo,1449.64,95.35,42.65,2024-12-14,Pagado
6440,Transferencia,1494.53,19.63,43.95,2023-11-10,Pagado
6441,Efectivo,1346.05,114.22,92.98,2025-03-05,Pagado
6442,Transferencia,428.73,188.47,70.16,2023-08-20,Pendiente
6443,Tarjeta,402.51,191.68,50.59,2024-01-26,Pagado
6444,Transferencia,488.91,145.43,41.02,2024-12-16,Anulado
6445,Tarjeta,1049.54,44.13,39.81,2024-04-04,Anulado
6446,Tarjeta,875.94,193.49,90.23,2025-02-22,Pendiente
6447,Transferencia,1170.12,206.32,17.37,2024-01-18,Anulado
6448,Transferencia,552.53,35.55,55.67,2025-03-02,Anulado
6449,Efectivo,1146.97,199.14,51.42,2023-05-24,Pagado
6450,Seguro,1128.15,110.74,29.33,2024-07-03,Anulado
